PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Group,pp,deck,num,side,Transported,expenses,expenses_w_o_na
4392_01,Earth,False,55 Cancri e,13.0,False,38.0,0.0,0.0,733.0,0.0,Steeletters,4392,1,G,714,S,False,771.0,771.0
4393_01,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Cookson,4393,1,G,722,P,False,0.0,0.0
4393_02,Earth,False,TRAPPIST-1e,18.0,False,754.0,0.0,34.0,0.0,0.0,Cookson,4393,2,E,278,P,False,788.0,788.0
4395_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,206.0,681.0,31.0,Mcfarley,4395,1,F,905,P,False,918.0,918.0
4396_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,153.0,11.0,646.0,0.0,Milton,4396,1,G,715,S,False,810.0,810.0
4397_01,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Foledges,4397,1,,,,True,0.0,0.0
4399_01,Earth,False,TRAPPIST-1e,25.0,False,141.0,3.0,640.0,0.0,100.0,Wolferton,4399,1,G,724,P,False,884.0,884.0
4400_01,Mars,False,TRAPPIST-1e,32.0,False,689.0,0.0,610.0,0.0,0.0,Sepie,4400,1,E,285,S,False,1299.0,1299.0
4400_02,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Sepie,4400,2,F,830,S,True,0.0,0.0
4400_03,Mars,True,,5.0,False,0.0,0.0,0.0,0.0,0.0,Sepie,4400,3,F,830,S,True,0.0,0.0
4401_01,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Loverthyo,4401,1,G,716,S,True,0.0,0.0
4401_02,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Loverthyo,4401,2,G,716,S,True,0.0,0.0
4402_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Waderoachez,4402,1,G,725,P,False,0.0,0.0
4403_01,Earth,False,TRAPPIST-1e,55.0,False,134.0,935.0,0.0,6.0,394.0,Peter,4403,1,F,831,S,False,1469.0,1469.0
4403_02,Earth,False,,41.0,False,7.0,0.0,297.0,108.0,361.0,Peter,4403,2,G,717,S,False,773.0,773.0
4404_01,Earth,False,TRAPPIST-1e,38.0,False,,2.0,404.0,121.0,0.0,Scotterkins,4404,1,G,726,P,False,,527.0
4405_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Unkepery,4405,1,C,159,S,True,0.0,0.0
4407_01,Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Mejiarkerox,4407,1,G,719,S,True,0.0,0.0
4408_01,Mars,True,TRAPPIST-1e,75.0,False,0.0,0.0,0.0,0.0,0.0,Knike,4408,1,F,906,P,True,0.0,0.0
4409_01,Europa,False,TRAPPIST-1e,50.0,False,0.0,817.0,388.0,78.0,693.0,Regmansidy,4409,1,C,160,S,True,1976.0,1976.0
4410_01,Earth,False,TRAPPIST-1e,23.0,False,27.0,0.0,32.0,725.0,0.0,Wolffy,4410,1,G,720,S,False,784.0,784.0
4411_01,Earth,False,PSO J318.5-22,37.0,False,715.0,0.0,54.0,0.0,0.0,Parsoney,4411,1,G,721,S,True,769.0,769.0
4413_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,232.0,0.0,622.0,Sweekstarks,4413,1,G,722,S,False,854.0,854.0
4415_01,Mars,False,TRAPPIST-1e,45.0,False,941.0,281.0,36.0,12.0,39.0,Parta,4415,1,F,833,S,False,1309.0,1309.0
4416_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Prearright,4416,1,B,143,P,True,0.0,0.0
4422_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Dinsprody,4422,1,B,172,S,True,0.0,0.0
4422_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,6338.0,0.0,1366.0,89.0,Dinsprody,4422,2,B,172,S,True,7793.0,7793.0
4424_01,Mars,False,TRAPPIST-1e,19.0,False,30.0,0.0,42.0,3565.0,7.0,Pien,4424,1,E,287,S,False,3644.0,3644.0
4426_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Fonie,4426,1,F,835,S,True,0.0,0.0
4427_01,Europa,False,55 Cancri e,39.0,False,3.0,83.0,0.0,805.0,2983.0,Dedentive,4427,1,D,141,S,False,3874.0,3874.0
4427_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,46.0,0.0,209.0,2908.0,Dedentive,4427,2,D,141,S,False,3163.0,3163.0
4428_01,Europa,False,55 Cancri e,29.0,False,0.0,11417.0,12.0,795.0,402.0,Ambleeve,4428,1,C,162,S,True,12626.0,12626.0
4429_01,Mars,False,TRAPPIST-1e,16.0,False,546.0,90.0,23.0,513.0,0.0,Boyst,4429,1,E,288,S,False,1172.0,1172.0
4430_01,Earth,False,PSO J318.5-22,18.0,False,0.0,2.0,1513.0,0.0,0.0,Robins,4430,1,F,836,S,True,1515.0,1515.0
4431_01,Earth,False,55 Cancri e,38.0,False,8.0,0.0,1414.0,10.0,3.0,Kenzierry,4431,1,G,727,P,False,1435.0,1435.0
4432_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Loway,4432,1,G,728,P,False,0.0,0.0
4433_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Guerson,4433,1,G,729,P,False,0.0,0.0
4436_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Jacobbinson,4436,1,G,730,P,True,0.0,0.0
4437_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Cartz,4437,1,G,725,S,True,0.0,0.0
4438_01,Mars,False,TRAPPIST-1e,36.0,False,721.0,0.0,471.0,0.0,0.0,Wate,4438,1,F,910,P,False,1192.0,1192.0
4440_01,Earth,False,TRAPPIST-1e,23.0,False,,282.0,0.0,0.0,71.0,Sweett,4440,1,F,911,P,True,,353.0
4441_01,Europa,True,55 Cancri e,31.0,True,0.0,0.0,0.0,0.0,0.0,Clinarfork,4441,1,B,144,P,True,0.0,0.0
4441_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,,4441,2,B,144,P,True,0.0,0.0
4441_03,Europa,False,55 Cancri e,50.0,False,0.0,4558.0,0.0,1.0,267.0,Clinarfork,4441,3,B,144,P,True,4826.0,4826.0
4444_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,901.0,0.0,0.0,89.0,Salez,4444,1,E,291,S,False,990.0,990.0
4445_01,Earth,False,TRAPPIST-1e,28.0,False,8.0,0.0,77.0,560.0,0.0,Bardson,4445,1,F,912,P,False,645.0,645.0
4446_01,Europa,False,TRAPPIST-1e,38.0,False,2.0,114.0,771.0,3094.0,448.0,Chocaters,4446,1,B,175,S,False,4429.0,4429.0
4446_02,Europa,False,TRAPPIST-1e,37.0,False,0.0,3603.0,33.0,7113.0,1.0,Chocaters,4446,2,B,175,S,False,10750.0,10750.0
4446_03,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Chocaters,4446,3,B,175,S,True,0.0,0.0
4446_04,Europa,False,55 Cancri e,41.0,False,35.0,6103.0,0.0,180.0,160.0,Chocaters,4446,4,B,175,S,True,6478.0,6478.0
4446_05,Europa,False,TRAPPIST-1e,33.0,False,0.0,4017.0,,,2260.0,Chocaters,4446,5,B,175,S,True,,6277.0
4447_01,Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Briggins,4447,1,,,,True,0.0,0.0
4448_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,2414.0,0.0,0.0,Flowensley,4448,1,F,913,P,True,2414.0,2414.0
4449_01,Mars,False,TRAPPIST-1e,43.0,False,130.0,0.0,870.0,31.0,26.0,Cla,4449,1,D,142,S,True,1057.0,1057.0
4450_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Clugete,4450,1,C,140,P,True,0.0,0.0
4450_02,Europa,False,55 Cancri e,65.0,False,0.0,7194.0,0.0,6.0,,Clugete,4450,2,C,140,P,True,,7200.0
4450_03,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Clugete,4450,3,C,140,P,True,0.0,0.0
4450_04,Europa,False,TRAPPIST-1e,28.0,False,0.0,3627.0,0.0,31.0,3263.0,Clugete,4450,4,C,140,P,False,6921.0,6921.0
4451_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Jamad,4451,1,F,914,P,True,0.0,0.0
4452_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Blace,4452,1,G,727,S,True,0.0,0.0
4453_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,2560.0,0.0,134.0,307.0,Inguel,4453,1,D,149,P,False,3001.0,3001.0
4456_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,10.0,159.0,,125.0,Wagnerray,4456,1,F,916,P,True,,294.0
4457_01,Earth,False,TRAPPIST-1e,24.0,False,698.0,0.0,51.0,2.0,4.0,Nguerrettye,4457,1,F,917,P,True,755.0,755.0
4459_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Jacostarks,4459,1,G,733,P,True,0.0,0.0
4461_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Mellé,4461,1,F,838,S,True,0.0,0.0
4462_01,Earth,False,TRAPPIST-1e,20.0,False,399.0,77.0,311.0,0.0,16.0,Bullerson,4462,1,F,918,P,False,803.0,803.0
4463_01,Europa,True,,29.0,False,0.0,0.0,0.0,0.0,0.0,Boltund,4463,1,B,145,P,True,0.0,0.0
4463_02,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Boltund,4463,2,B,145,P,True,0.0,0.0
4464_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Morrodgers,4464,1,G,728,S,False,0.0,0.0
4465_01,Europa,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Diabysid,4465,1,A,54,S,False,0.0,0.0
4465_02,Europa,False,TRAPPIST-1e,43.0,False,31.0,76.0,0.0,1353.0,1713.0,Diabysid,4465,2,A,54,S,False,3173.0,3173.0
4465_03,Europa,False,TRAPPIST-1e,28.0,False,0.0,1883.0,0.0,1.0,4560.0,Diabysid,4465,3,A,54,S,False,6444.0,6444.0
4466_01,Europa,False,55 Cancri e,31.0,True,0.0,2461.0,0.0,51.0,2141.0,Crakete,4466,1,A,40,P,False,4653.0,4653.0
4467_01,Earth,False,TRAPPIST-1e,23.0,False,36.0,18.0,670.0,0.0,32.0,Hopperett,4467,1,F,919,P,True,756.0,756.0
4469_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Brakeded,4469,1,B,146,P,True,0.0,0.0
4469_02,Europa,False,55 Cancri e,43.0,False,0.0,39.0,327.0,4643.0,85.0,Windend,4469,2,B,146,P,False,5094.0,5094.0
4470_01,Earth,False,TRAPPIST-1e,28.0,False,1549.0,0.0,5.0,0.0,0.0,Baketton,4470,1,F,839,S,False,1554.0,1554.0
4472_01,Earth,False,PSO J318.5-22,24.0,False,0.0,266.0,1455.0,59.0,0.0,Bartez,4472,1,G,734,P,False,1780.0,1780.0
4472_02,Earth,False,TRAPPIST-1e,27.0,False,110.0,0.0,638.0,0.0,0.0,Bartez,4472,2,F,920,P,False,748.0,748.0
4473_01,Mars,False,55 Cancri e,13.0,False,2244.0,31.0,507.0,0.0,142.0,,4473,1,F,841,S,False,2924.0,2924.0
4473_02,Mars,False,TRAPPIST-1e,27.0,False,994.0,0.0,26.0,1.0,0.0,Welte,4473,2,E,292,S,False,1021.0,1021.0
4474_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tuckers,4474,1,G,730,S,True,0.0,0.0
4474_02,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Garden,4474,2,G,730,S,True,0.0,0.0
4474_03,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tuckers,4474,3,G,730,S,True,0.0,0.0
4475_01,Europa,False,TRAPPIST-1e,50.0,True,13.0,239.0,0.0,161.0,2355.0,Fairdised,4475,1,A,55,S,False,2768.0,2768.0
4475_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Fairdised,4475,2,A,55,S,True,0.0,0.0
4476_01,Earth,False,TRAPPIST-1e,26.0,False,1170.0,0.0,0.0,187.0,100.0,Miranciash,4476,1,F,921,P,False,1457.0,1457.0
4477_01,Earth,False,55 Cancri e,31.0,False,23.0,0.0,0.0,,17.0,Scheron,4477,1,G,731,S,False,,40.0
4479_01,Mars,False,TRAPPIST-1e,28.0,False,3559.0,0.0,,13.0,2.0,Sidie,4479,1,D,150,P,False,,3574.0
4482_01,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Bartines,4482,1,G,732,S,False,0.0,0.0
4482_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Anthompson,4482,2,G,732,S,True,0.0,0.0
4482_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bartines,4482,3,G,732,S,True,0.0,0.0
4482_04,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Bartines,4482,4,G,732,S,False,0.0,0.0
4482_05,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Bartines,4482,5,G,732,S,True,0.0,0.0
4483_01,Mars,False,TRAPPIST-1e,25.0,False,1956.0,0.0,161.0,239.0,28.0,Tepie,4483,1,D,151,P,False,2384.0,2384.0
4483_02,Mars,False,TRAPPIST-1e,63.0,False,3087.0,0.0,60.0,2.0,0.0,Tepie,4483,2,D,151,P,False,3149.0,3149.0
4485_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Tirte,4485,1,F,922,P,True,0.0,0.0
4485_02,Mars,False,TRAPPIST-1e,35.0,False,1219.0,0.0,1742.0,740.0,0.0,Tirte,4485,2,F,922,P,False,3701.0,3701.0
4486_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Mccarry,4486,1,G,733,S,True,0.0,0.0
4487_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,3.0,0.0,802.0,49.0,Buckleinson,4487,1,G,735,P,False,854.0,854.0
4490_01,Europa,False,55 Cancri e,34.0,False,0.0,337.0,1339.0,92.0,264.0,Idlatchse,4490,1,D,143,S,False,2032.0,2032.0
4491_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1013.0,1.0,16.0,2825.0,Filerst,4491,1,B,148,P,False,3855.0,3855.0
4492_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Nolds,4492,1,G,736,P,True,0.0,0.0
4493_01,Earth,False,TRAPPIST-1e,26.0,False,42.0,65.0,895.0,407.0,0.0,Coolez,4493,1,F,845,S,True,1409.0,1409.0
4494_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Weeke,4494,1,F,846,S,True,0.0,0.0
4496_01,Earth,False,55 Cancri e,20.0,False,0.0,3080.0,7.0,0.0,67.0,Simsey,4496,1,F,924,P,True,3154.0,3154.0
4497_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Loway,4497,1,G,737,P,False,0.0,0.0
4498_01,Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Munozanson,4498,1,G,734,S,False,0.0,0.0
4498_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Beckeetter,4498,2,G,734,S,False,0.0,0.0
4498_03,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,Beckeetter,4498,3,G,734,S,True,0.0,0.0
4498_04,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Munozanson,4498,4,G,734,S,False,0.0,0.0
4498_05,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Beckeetter,4498,5,G,734,S,True,0.0,0.0
4498_06,Earth,False,TRAPPIST-1e,15.0,False,0.0,893.0,0.0,0.0,0.0,Munozanson,4498,6,G,734,S,True,893.0,893.0
4498_07,Earth,False,TRAPPIST-1e,39.0,False,0.0,2.0,0.0,69.0,836.0,Mallerez,4498,7,G,734,S,False,907.0,907.0
4498_08,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Munozanson,4498,8,G,734,S,False,0.0,0.0
4500_01,Earth,False,TRAPPIST-1e,24.0,False,83.0,0.0,129.0,504.0,0.0,Mcdanield,4500,1,F,847,S,False,716.0,716.0
4501_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Castannison,4501,1,G,735,S,True,0.0,0.0
4502_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Jamai,4502,1,E,281,P,False,0.0,0.0
4505_01,Europa,False,55 Cancri e,53.0,False,0.0,864.0,49.0,39.0,2376.0,Wirdley,4505,1,C,165,S,True,3328.0,3328.0
4505_02,Europa,False,TRAPPIST-1e,40.0,False,2.0,76.0,0.0,201.0,,Wirdley,4505,2,C,165,S,False,,279.0
4506_01,Mars,False,TRAPPIST-1e,19.0,False,160.0,0.0,889.0,0.0,0.0,Kashe,4506,1,E,294,S,False,1049.0,1049.0
4508_01,Mars,False,55 Cancri e,54.0,False,433.0,0.0,867.0,19.0,1.0,Pepie,4508,1,F,926,P,False,1320.0,1320.0
4508_02,Mars,False,TRAPPIST-1e,21.0,False,572.0,584.0,128.0,14.0,0.0,Pepie,4508,2,E,283,P,False,1298.0,1298.0
4508_03,Mars,False,TRAPPIST-1e,25.0,False,1340.0,0.0,8.0,0.0,0.0,Pepie,4508,3,F,926,P,False,1348.0,1348.0
4509_01,Mars,False,TRAPPIST-1e,48.0,False,137.0,0.0,877.0,0.0,0.0,Sopie,4509,1,E,295,S,True,1014.0,1014.0
4509_02,Mars,False,PSO J318.5-22,41.0,False,,0.0,1127.0,8.0,0.0,Sopie,4509,2,D,144,S,True,,1135.0
4509_03,Mars,False,TRAPPIST-1e,13.0,False,27.0,0.0,3246.0,0.0,0.0,Sopie,4509,3,D,144,S,True,3273.0,3273.0
4510_01,Europa,False,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Siviothy,4510,1,B,177,S,True,0.0,0.0
4511_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Crueld,4511,1,B,178,S,True,0.0,0.0
4511_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Crueld,4511,2,B,178,S,True,0.0,0.0
4512_01,Mars,False,TRAPPIST-1e,34.0,False,849.0,51.0,375.0,0.0,24.0,Stike,4512,1,E,296,S,False,1299.0,1299.0
4514_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Cleman,4514,1,G,736,S,True,0.0,0.0
4515_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Fryersonis,4515,1,G,739,P,False,0.0,0.0
4515_02,Earth,False,55 Cancri e,15.0,False,6.0,1740.0,2184.0,0.0,0.0,Fryersonis,4515,2,G,739,P,True,3930.0,3930.0
4516_01,Earth,False,55 Cancri e,37.0,False,426.0,0.0,2.0,194.0,308.0,Cleminglas,4516,1,F,848,S,False,930.0,930.0
4517_01,Earth,False,TRAPPIST-1e,37.0,False,452.0,0.0,234.0,19.0,1290.0,Mcleandez,4517,1,F,849,S,False,1995.0,1995.0
4518_01,Earth,False,TRAPPIST-1e,49.0,False,820.0,1.0,690.0,292.0,13.0,Juartis,4518,1,G,740,P,False,1816.0,1816.0
4521_01,Earth,False,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,0.0,746.0,Oneidson,4521,1,F,929,P,False,748.0,748.0
4522_01,Earth,False,TRAPPIST-1e,25.0,False,101.0,32.0,0.0,137.0,633.0,Stephend,4522,1,F,850,S,True,903.0,903.0
4524_01,Earth,False,PSO J318.5-22,,False,0.0,116.0,2048.0,2.0,0.0,Fulloydez,4524,1,F,930,P,True,2166.0,2166.0
4529_01,Earth,False,55 Cancri e,43.0,False,26.0,132.0,3.0,117.0,555.0,Oneiles,4529,1,G,738,S,False,833.0,833.0
4530_01,Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,157.0,525.0,0.0,Leonaldez,4530,1,F,933,P,False,691.0,691.0
4531_01,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Stelative,4531,1,C,142,P,True,0.0,0.0
4532_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Serraynardy,4532,1,G,739,S,True,0.0,0.0
4533_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Anindery,4533,1,B,149,P,True,0.0,0.0
4534_01,Earth,False,55 Cancri e,30.0,False,60.0,41.0,553.0,1.0,0.0,Floydendley,4534,1,F,851,S,True,655.0,655.0
4535_01,Earth,False,TRAPPIST-1e,20.0,False,631.0,93.0,0.0,0.0,0.0,Cardners,4535,1,F,934,P,False,724.0,724.0
4535_02,Earth,False,TRAPPIST-1e,20.0,False,25.0,0.0,796.0,44.0,44.0,Cardners,4535,2,G,742,P,False,909.0,909.0
4537_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,591.0,0.0,0.0,1560.0,Mccard,4537,1,F,852,S,False,2151.0,2151.0
4538_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,121.0,0.0,748.0,0.0,Hammons,4538,1,F,935,P,False,869.0,869.0
4539_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Carterson,4539,1,G,740,S,True,0.0,0.0
4539_02,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Carterson,4539,2,G,740,S,True,0.0,0.0
4542_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sterve,4542,1,B,150,P,True,0.0,0.0
4542_02,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Stracary,4542,2,B,150,P,True,0.0,0.0
4543_01,Mars,False,PSO J318.5-22,20.0,True,14.0,0.0,59.0,1777.0,0.0,Winie,4543,1,F,936,P,False,1850.0,1850.0
4544_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Pottney,4544,1,G,743,P,True,0.0,0.0
4546_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Bailes,4546,1,G,744,P,True,0.0,0.0
4547_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,25.0,0.0,0.0,803.0,Navages,4547,1,E,297,S,True,828.0,828.0
4549_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,1.0,0.0,17.0,1601.0,Woody,4549,1,E,298,S,False,1619.0,1619.0
4550_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,180.0,516.0,,,Sotond,4550,1,F,853,S,True,,696.0
4552_01,Mars,False,TRAPPIST-1e,43.0,False,375.0,103.0,1990.0,36.0,0.0,Bake,4552,1,F,937,P,True,2504.0,2504.0
4553_01,Europa,False,PSO J318.5-22,55.0,True,0.0,102.0,0.0,278.0,5353.0,Watuald,4553,1,C,143,P,False,5733.0,5733.0
4555_01,Earth,False,TRAPPIST-1e,21.0,False,29.0,27.0,47.0,694.0,11.0,Wiggs,4555,1,G,743,S,False,808.0,808.0
4557_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,656.0,295.0,0.0,35.0,Mirez,4557,1,E,286,P,False,986.0,986.0
4558_01,Europa,False,55 Cancri e,54.0,False,0.0,559.0,0.0,15238.0,2799.0,Baleful,4558,1,C,167,S,False,18596.0,18596.0
4559_01,Earth,False,TRAPPIST-1e,25.0,False,,205.0,,0.0,549.0,Rasmussony,4559,1,F,854,S,True,,754.0
4560_01,Earth,False,TRAPPIST-1e,,False,0.0,57.0,851.0,0.0,0.0,Monsoney,4560,1,G,744,S,True,908.0,908.0
4561_01,Europa,False,55 Cancri e,45.0,False,0.0,496.0,0.0,1940.0,4195.0,Unhearfus,4561,1,C,168,S,False,6631.0,6631.0
4562_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Reedall,4562,1,B,180,S,True,0.0,0.0
4563_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Switud,4563,1,C,169,S,True,0.0,0.0
4564_01,Earth,False,TRAPPIST-1e,30.0,False,,43.0,0.0,0.0,6.0,Merkins,4564,1,G,745,P,False,,49.0
4565_01,Earth,False,TRAPPIST-1e,24.0,False,191.0,497.0,0.0,0.0,16.0,Patteraley,4565,1,G,746,P,False,704.0,704.0
4567_01,Earth,False,TRAPPIST-1e,,False,0.0,20.0,38.0,359.0,516.0,Flemaney,4567,1,F,939,P,False,933.0,933.0
4568_01,Mars,False,TRAPPIST-1e,42.0,False,4102.0,0.0,36.0,0.0,1825.0,Pamca,4568,1,F,940,P,False,5963.0,5963.0
4569_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Honchoe,4569,1,B,151,P,True,0.0,0.0
4569_02,Europa,False,55 Cancri e,37.0,False,0.0,2235.0,7.0,4098.0,89.0,Honchoe,4569,2,B,151,P,False,6429.0,6429.0
4570_01,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,,4570,1,C,170,S,True,0.0,0.0
4571_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Crosbornes,4571,1,G,745,S,True,0.0,0.0
4572_01,Earth,False,55 Cancri e,23.0,False,42.0,0.0,0.0,765.0,2.0,Gouldensen,4572,1,G,746,S,False,809.0,809.0
4573_01,Earth,False,TRAPPIST-1e,22.0,False,686.0,45.0,16.0,7.0,4.0,Stannondez,4573,1,F,856,S,True,758.0,758.0
4574_01,Mars,False,TRAPPIST-1e,23.0,False,176.0,493.0,169.0,0.0,1023.0,Sad,4574,1,F,857,S,False,1861.0,1861.0
4575_01,Earth,False,TRAPPIST-1e,21.0,False,3.0,65.0,253.0,475.0,0.0,Solon,4575,1,F,941,P,False,796.0,796.0
4576_01,Earth,False,TRAPPIST-1e,37.0,False,661.0,876.0,0.0,3.0,13.0,Cartz,4576,1,F,942,P,False,1553.0,1553.0
4577_01,Mars,False,TRAPPIST-1e,17.0,False,250.0,0.0,2179.0,0.0,0.0,Kha,4577,1,F,858,S,True,2429.0,2429.0
4580_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Buko,4580,1,F,860,S,True,0.0,0.0
4581_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4592.0,0.0,209.0,954.0,Entedraved,4581,1,B,181,S,True,5755.0,5755.0
4581_02,Europa,False,55 Cancri e,37.0,False,0.0,2337.0,0.0,204.0,76.0,Entedraved,4581,2,B,181,S,True,2617.0,2617.0
