PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Group,pp,deck,num,side,expenses,expenses_w_o_na,Transported
5885_01,Earth,False,TRAPPIST-1e,41.0,,8.0,532.0,0.0,0.0,100.0,Oneiles,5885,1,F,1123,S,640.0,640.0,True
4034_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Kité,4034,1,E,247,P,0.0,0.0,False
2312_01,,True,TRAPPIST-1e,28.0,False,0.0,0.0,,0.0,0.0,Sykess,2312,1,G,369,S,,0.0,False
8755_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Alvercal,8755,1,D,265,S,0.0,0.0,True
4294_01,Earth,False,TRAPPIST-1e,29.0,False,646.0,91.0,13.0,0.0,0.0,Charpelaney,4294,1,G,702,S,750.0,750.0,True
7667_01,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Opshosent,7667,1,B,251,P,0.0,0.0,True
0753_01,Europa,True,,34.0,False,0.0,0.0,0.0,0.0,0.0,Ennalve,753,1,A,4,P,0.0,0.0,True
3711_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Quart,3711,1,F,700,S,0.0,0.0,True
0665_02,Mars,False,TRAPPIST-1e,15.0,False,1264.0,0.0,2.0,23.0,0.0,Winie,665,2,F,141,P,1289.0,1289.0,False
7258_01,Earth,False,TRAPPIST-1e,43.0,False,473.0,1390.0,0.0,0.0,0.0,,7258,1,F,1502,P,1863.0,1863.0,True
8861_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,2583.0,3.0,500.0,129.0,Secened,8861,1,C,291,P,3215.0,3215.0,True
6309_01,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Goldendrice,6309,1,G,1023,S,0.0,0.0,True
4624_01,Mars,False,TRAPPIST-1e,58.0,False,1246.0,0.0,66.0,36.0,0.0,Gelle,4624,1,F,868,S,1348.0,1348.0,False
2645_05,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Improus,2645,5,C,95,S,0.0,0.0,True
7283_01,Mars,,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,One,7283,1,F,1509,P,0.0,0.0,True
6622_01,Earth,False,55 Cancri e,54.0,False,752.0,0.0,44.0,14.0,0.0,Lynnerett,6622,1,G,1070,P,810.0,810.0,False
6218_01,Earth,False,55 Cancri e,18.0,False,425.0,779.0,0.0,0.0,74.0,Villenson,6218,1,F,1188,S,1278.0,1278.0,False
2387_01,Earth,False,TRAPPIST-1e,58.0,False,,400.0,0.0,690.0,490.0,Estiagosen,2387,1,E,142,P,,1580.0,True
1973_01,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Clindy,1973,1,A,24,S,0.0,0.0,True
1248_01,Earth,False,PSO J318.5-22,27.0,False,0.0,,0.0,0.0,0.0,Ewiseston,1248,1,F,239,S,,0.0,True
7401_01,Mars,,55 Cancri e,20.0,False,0.0,0.0,,0.0,0.0,Merte,7401,1,E,479,P,,0.0,False
7588_02,Earth,False,55 Cancri e,15.0,False,0.0,714.0,0.0,0.0,0.0,Hersons,7588,2,G,1219,P,714.0,714.0,True
5695_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Collinson,5695,1,G,922,S,0.0,0.0,True
5737_02,Europa,False,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,Inicont,5737,2,C,216,S,8694.0,8694.0,True
4505_01,Europa,False,55 Cancri e,53.0,False,0.0,864.0,49.0,39.0,2376.0,Wirdley,4505,1,C,165,S,3328.0,3328.0,True
6363_04,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,,0.0,0.0,Gouldensen,6363,4,G,1026,P,,0.0,False
3911_02,Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,1462.0,94.0,54.0,Pentss,3911,2,E,260,S,1619.0,1619.0,True
7899_03,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Boyers,7899,3,G,1275,S,0.0,0.0,True
0045_02,Mars,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,Chmad,45,2,F,10,P,0.0,0.0,True
2310_03,Europa,False,TRAPPIST-1e,59.0,False,0.0,2210.0,0.0,4085.0,11.0,Pleele,2310,3,D,68,P,6306.0,6306.0,False
6038_01,Mars,False,TRAPPIST-1e,22.0,False,2413.0,0.0,53.0,1.0,0.0,Apple,6038,1,F,1147,S,2467.0,2467.0,False
4774_02,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Creke,4774,2,F,972,P,0.0,0.0,True
8148_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,Cartez,8148,1,G,1318,P,809.0,809.0,False
1940_01,Mars,False,TRAPPIST-1e,27.0,False,120.0,0.0,1476.0,3.0,0.0,Bate,1940,1,F,386,P,1599.0,1599.0,False
4324_02,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Krake,4324,2,F,810,S,0.0,0.0,True
2778_02,Mars,True,55 Cancri e,53.0,False,,0.0,0.0,0.0,0.0,Fisty,2778,2,F,576,P,,0.0,True
2287_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,1.0,0.0,219.0,,Reyersendry,2287,1,F,464,P,,220.0,False
7586_01,Europa,False,TRAPPIST-1e,29.0,False,220.0,1130.0,0.0,7.0,951.0,Switmorary,7586,1,C,245,P,2308.0,2308.0,True
6568_01,Earth,False,55 Cancri e,36.0,False,695.0,,0.0,0.0,0.0,Jacostaney,6568,1,F,1366,P,,695.0,False
4929_01,Mars,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Reake,4929,1,F,1004,P,0.0,0.0,True
5601_04,Earth,False,TRAPPIST-1e,21.0,False,958.0,1668.0,82.0,0.0,78.0,Vandan,5601,4,F,1069,S,2786.0,2786.0,True
7431_01,Europa,False,55 Cancri e,31.0,False,,2954.0,0.0,170.0,756.0,Barmant,7431,1,A,90,S,,3880.0,False
6137_04,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Serry,6137,4,G,994,S,0.0,0.0,True
4571_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Crosbornes,4571,1,G,745,S,0.0,0.0,True
1491_02,Earth,False,TRAPPIST-1e,56.0,False,0.0,51.0,0.0,2.0,706.0,Sosalinson,1491,2,F,292,P,759.0,759.0,False
3681_02,Europa,False,TRAPPIST-1e,21.0,False,4.0,,137.0,1640.0,455.0,Irived,3681,2,B,144,S,,2236.0,False
0128_01,Mars,False,TRAPPIST-1e,61.0,True,2353.0,334.0,9.0,316.0,2.0,Fles,128,1,D,3,S,3014.0,3014.0,False
2606_02,Earth,False,TRAPPIST-1e,45.0,False,10.0,16.0,801.0,73.0,,Dawsoncis,2606,2,F,537,P,,900.0,False
8826_01,Europa,False,55 Cancri e,13.0,False,1212.0,4485.0,0.0,4016.0,57.0,Hednigic,8826,1,C,290,P,9770.0,9770.0,False
4625_06,,False,TRAPPIST-1e,27.0,False,0.0,453.0,137.0,1331.0,1660.0,Ineedeve,4625,6,B,183,S,3581.0,3581.0,False
6331_01,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Laturive,6331,1,C,237,S,0.0,0.0,True
3868_06,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Braymon,3868,6,G,630,S,0.0,0.0,True
3133_01,Earth,False,PSO J318.5-22,31.0,False,0.0,140.0,394.0,0.0,0.0,Chanash,3133,1,G,513,P,534.0,534.0,False
0921_01,Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,Vinston,921,1,G,139,S,0.0,0.0,False
7157_02,Mars,False,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,Must,7157,2,D,219,S,2385.0,2385.0,False
6590_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Nifficaus,6590,1,B,217,P,0.0,0.0,False
6630_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,1044.0,0.0,2.0,4.0,Singlents,6630,1,F,1270,S,1050.0,1050.0,True
6531_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,,Hineyley,6531,1,G,1064,S,,0.0,True
3530_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Whitez,3530,1,G,568,S,0.0,0.0,True
2183_01,Mars,False,PSO J318.5-22,46.0,False,607.0,0.0,41.0,334.0,251.0,Ruity,2183,1,F,429,S,1233.0,1233.0,False
2810_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Jorden,2810,1,G,454,P,0.0,0.0,False
6137_06,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Serry,6137,6,G,994,S,0.0,0.0,True
2770_01,Earth,False,TRAPPIST-1e,56.0,False,0.0,1721.0,0.0,96.0,0.0,Gainebergan,2770,1,G,443,S,1817.0,1817.0,False
0984_08,Earth,True,TRAPPIST-1e,71.0,False,0.0,0.0,0.0,0.0,0.0,Flemaney,984,8,G,150,S,0.0,0.0,True
8716_01,Earth,False,PSO J318.5-22,20.0,False,426.0,0.0,220.0,2.0,0.0,Graneyes,8716,1,F,1793,P,648.0,648.0,False
4006_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Wolfaddox,4006,2,G,660,S,0.0,0.0,True
1599_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,,0.0,0.0,Drelcate,1599,1,C,58,P,,0.0,True
1325_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Barbes,1325,1,E,97,S,0.0,0.0,True
1611_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,865.0,0.0,0.0,44.0,Torrez,1611,1,G,248,S,909.0,909.0,True
4140_01,Earth,False,PSO J318.5-22,23.0,False,40.0,15.0,30.0,0.0,637.0,Fitzgerson,4140,1,F,851,P,722.0,722.0,False
5885_05,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Oneiles,5885,5,G,954,S,0.0,0.0,True
4848_01,Earth,False,TRAPPIST-1e,30.0,False,148.0,0.0,0.0,619.0,34.0,Griffince,4848,1,F,986,P,801.0,801.0,True
6634_02,,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Dischod,6634,2,,,,0.0,0.0,True
7536_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Purie,7536,1,F,1440,S,0.0,0.0,True
1645_01,,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Thonyderson,1645,1,,,,0.0,0.0,False
0411_01,Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,Rushorney,411,1,F,91,P,932.0,932.0,False
0254_01,Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Stenson,254,1,F,54,P,1290.0,1290.0,True
2618_01,,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Freednal,2618,1,E,159,P,0.0,0.0,True
3444_04,Europa,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Scerodbox,3444,4,B,131,S,0.0,0.0,True
5300_01,Earth,True,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,Klindsayer,5300,1,G,864,S,0.0,0.0,True
7683_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,817.0,58.0,0.0,25.0,Avisnydes,7683,1,F,1467,S,900.0,900.0,True
4490_01,Europa,False,55 Cancri e,34.0,False,0.0,337.0,1339.0,92.0,264.0,Idlatchse,4490,1,D,143,S,2032.0,2032.0,False
3536_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Ineedeve,3536,1,A,40,S,0.0,0.0,True
5625_04,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Cart,5625,4,E,352,P,0.0,0.0,True
5968_01,Earth,False,TRAPPIST-1e,,False,17.0,0.0,0.0,49.0,867.0,Dayers,5968,1,F,1229,P,933.0,933.0,False
6082_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Carpennels,6082,1,G,987,P,0.0,0.0,False
8944_01,Earth,True,PSO J318.5-22,0.0,False,,0.0,0.0,0.0,0.0,Hobbinson,8944,1,G,1442,S,,0.0,True
8512_01,Earth,False,55 Cancri e,48.0,False,0.0,717.0,0.0,0.0,10.0,Flyncharlan,8512,1,F,1637,S,727.0,727.0,True
7271_01,Earth,False,55 Cancri e,21.0,False,61.0,201.0,222.0,161.0,60.0,,7271,1,G,1171,P,705.0,705.0,False
6583_01,Europa,False,TRAPPIST-1e,13.0,False,0.0,100.0,12253.0,6.0,80.0,Sunlove,6583,1,B,254,S,12439.0,12439.0,True
3088_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Dishearly,3088,1,A,25,P,0.0,0.0,False
3061_02,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,1745.0,72.0,Hickley,3061,2,G,498,P,1817.0,1817.0,False
8032_02,Europa,True,,40.0,False,0.0,0.0,0.0,0.0,0.0,Couresteer,8032,2,A,85,P,0.0,0.0,True
8589_01,Europa,False,55 Cancri e,26.0,False,6.0,728.0,0.0,1273.0,1116.0,Gealter,8589,1,D,267,P,3123.0,3123.0,False
2384_04,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Cleachrand,2384,4,G,383,S,0.0,0.0,True
4498_03,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,Beckeetter,4498,3,G,734,S,0.0,0.0,True
4030_05,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Carpennels,4030,5,G,661,S,0.0,0.0,False
4376_01,Earth,False,PSO J318.5-22,43.0,False,0.0,168.0,3.0,0.0,452.0,Brownson,4376,1,E,284,S,623.0,623.0,True
3361_03,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Razo,3361,3,F,635,S,0.0,0.0,True
5467_01,Earth,False,TRAPPIST-1e,31.0,False,2703.0,21.0,0.0,0.0,1.0,Garden,5467,1,F,1046,S,2725.0,2725.0,False
6931_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Amonsmane,6931,1,C,222,P,0.0,0.0,True
8821_01,Earth,False,TRAPPIST-1e,45.0,False,198.0,454.0,1.0,0.0,4.0,Lewinez,8821,1,E,565,P,657.0,657.0,True
6490_03,Europa,False,55 Cancri e,27.0,False,0.0,6924.0,849.0,149.0,1166.0,Ightive,6490,3,C,201,P,9088.0,9088.0,True
0820_02,Earth,False,TRAPPIST-1e,18.0,False,751.0,0.0,0.0,0.0,0.0,Strongers,820,2,G,122,S,751.0,751.0,False
3981_01,Earth,False,PSO J318.5-22,33.0,False,400.0,270.0,33.0,0.0,0.0,Carvis,3981,1,,,,703.0,703.0,False
1027_01,Mars,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Dal,1027,1,F,211,P,0.0,0.0,True
0930_02,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Sweett,930,2,G,134,P,0.0,0.0,True
1350_01,Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Cleang,1350,1,G,206,S,0.0,0.0,True
5545_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Rigginsen,5545,3,G,894,S,0.0,0.0,True
2012_01,Europa,False,55 Cancri e,30.0,True,1250.0,865.0,0.0,3725.0,5416.0,Amincrerus,2012,1,B,60,P,11256.0,11256.0,False
0609_01,Mars,False,TRAPPIST-1e,33.0,False,149.0,0.0,,0.0,109.0,Sacle,609,1,F,128,P,,258.0,False
8701_01,Mars,False,55 Cancri e,19.0,False,203.0,0.0,172.0,1460.0,151.0,Rekle,8701,1,F,1789,P,1986.0,1986.0,False
1630_02,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Cofferson,1630,2,G,252,S,0.0,0.0,False
0499_02,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Meake,499,2,E,29,S,0.0,0.0,False
9008_02,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Herreras,9008,2,F,1745,S,0.0,0.0,False
8626_01,Earth,False,TRAPPIST-1e,26.0,False,1.0,0.0,1.0,15.0,854.0,Corman,8626,1,F,1770,P,871.0,871.0,False
6810_02,Mars,False,TRAPPIST-1e,30.0,False,768.0,11.0,2010.0,0.0,0.0,Knik,6810,2,E,450,S,2789.0,2789.0,True
8796_01,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Traverdy,8796,1,G,1418,S,0.0,0.0,True
1709_04,Mars,False,TRAPPIST-1e,17.0,False,1744.0,0.0,136.0,8.0,8.0,Minen,1709,4,E,127,S,1896.0,1896.0,False
1529_01,Europa,False,PSO J318.5-22,25.0,True,0.0,7069.0,0.0,45.0,282.0,Slable,1529,1,A,16,S,7396.0,7396.0,True
2964_01,Europa,False,TRAPPIST-1e,26.0,False,2050.0,8525.0,0.0,270.0,636.0,Holiabler,2964,1,A,35,S,11481.0,11481.0,False
8675_01,Europa,True,TRAPPIST-1e,25.0,,0.0,0.0,0.0,0.0,0.0,Droning,8675,1,B,281,P,0.0,0.0,True
7524_02,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Simpsonks,7524,2,G,1215,P,0.0,0.0,True
3896_01,,,55 Cancri e,18.0,False,0.0,4387.0,0.0,2241.0,0.0,Preeldy,3896,1,C,140,S,6628.0,6628.0,True
5060_01,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Honatte,5060,1,C,157,P,0.0,0.0,True
8884_01,Earth,False,TRAPPIST-1e,26.0,False,1471.0,0.0,7.0,5.0,0.0,Mckins,8884,1,F,1830,P,1483.0,1483.0,True
7165_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Walé,7165,1,F,1377,S,0.0,0.0,True
8197_01,Earth,False,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,Sellentry,8197,1,F,1693,P,716.0,716.0,False
3597_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,813.0,89.0,12.0,0.0,Parrett,3597,1,G,589,P,914.0,914.0,False
0799_01,Europa,False,55 Cancri e,,False,0.0,3462.0,5.0,1590.0,4.0,Presstic,799,1,A,6,P,5061.0,5061.0,False
1803_01,Earth,False,55 Cancri e,23.0,False,0.0,169.0,0.0,553.0,0.0,Puckley,1803,1,F,354,P,722.0,722.0,False
3793_01,Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Moodsey,3793,1,G,622,S,0.0,0.0,True
3131_02,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Griffy,3131,2,G,492,S,0.0,0.0,True
6654_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Griffince,6654,1,G,1086,S,0.0,0.0,True
7660_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Lisholtery,7660,1,B,294,S,0.0,0.0,True
1166_01,Europa,False,55 Cancri e,30.0,False,0.0,3564.0,926.0,1.0,1920.0,Shoeweely,1166,1,C,43,P,6411.0,6411.0,False
0795_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,874.0,0.0,Klindsey,795,1,F,145,S,874.0,874.0,False
7572_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Balley,7572,1,G,1228,S,0.0,0.0,False
5684_03,Europa,False,55 Cancri e,38.0,False,0.0,1198.0,48.0,278.0,1244.0,Busive,5684,3,B,218,S,2768.0,2768.0,False
2390_01,Earth,,TRAPPIST-1e,24.0,False,0.0,0.0,,59.0,4120.0,Burrilllins,2390,1,G,385,P,,4179.0,False
0203_01,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Heateele,203,1,C,8,S,0.0,0.0,True
3715_03,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Hubbarton,3715,3,G,602,P,0.0,0.0,True
8202_04,Europa,False,TRAPPIST-1e,39.0,False,19.0,3603.0,0.0,421.0,517.0,Unkcatted,8202,4,C,306,S,4560.0,4560.0,True
1428_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,200.0,128.0,460.0,0.0,Hanghanson,1428,1,E,109,S,788.0,788.0,False
1717_02,Earth,False,TRAPPIST-1e,38.0,False,4.0,0.0,0.0,0.0,1679.0,Fielsenders,1717,2,E,105,P,1683.0,1683.0,False
6885_01,Mars,True,TRAPPIST-1e,46.0,False,,0.0,0.0,0.0,0.0,Vloaf,6885,1,F,1316,S,,0.0,True
5058_01,Mars,True,TRAPPIST-1e,11.0,False,,0.0,0.0,0.0,0.0,Apie,5058,1,F,963,S,,0.0,True
3439_03,,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Modent,3439,3,B,130,S,0.0,0.0,True
0488_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,,0.0,0.0,Vantonson,488,1,G,76,P,,0.0,False
6442_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,1806.0,0.0,Gainebergan,6442,1,G,1045,S,1806.0,1806.0,False
4608_01,Earth,False,55 Cancri e,31.0,False,2.0,20.0,1.0,1026.0,2.0,Maystuarey,4608,1,F,864,S,1051.0,1051.0,True
8616_02,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Coune,8616,2,F,1767,P,0.0,0.0,True
3563_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Williotters,3563,1,G,581,P,0.0,0.0,True
2099_01,Mars,False,,45.0,False,10.0,1095.0,1474.0,0.0,0.0,Boste,2099,1,D,71,S,2579.0,2579.0,True
4575_01,Earth,,TRAPPIST-1e,21.0,False,3.0,65.0,253.0,475.0,0.0,Solon,4575,1,F,941,P,796.0,796.0,False
4270_01,Europa,False,55 Cancri e,30.0,False,24.0,2558.0,98.0,0.0,5361.0,Bagetvable,4270,1,,,,8041.0,8041.0,False
0521_01,Earth,False,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,,Hornettoney,521,1,E,32,S,,302.0,True
8332_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Dillines,8332,1,G,1358,P,0.0,0.0,True
0553_02,Europa,False,TRAPPIST-1e,37.0,False,0.0,6506.0,0.0,764.0,0.0,Valindle,553,2,C,19,P,7270.0,7270.0,True
7284_01,Earth,False,TRAPPIST-1e,17.0,False,,647.0,49.0,74.0,0.0,Walterson,7284,1,G,1174,P,,770.0,False
8211_01,Earth,True,55 Cancri e,26.0,False,,0.0,0.0,0.0,0.0,Haynard,8211,1,G,1323,S,,0.0,True
1764_01,Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Laai,1764,1,F,337,S,0.0,0.0,True
8596_01,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Healted,8596,1,C,284,P,0.0,0.0,True
2439_01,Earth,False,TRAPPIST-1e,24.0,False,227.0,537.0,13.0,0.0,0.0,Bardinard,2439,1,F,504,P,777.0,777.0,True
0197_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Dissper,197,1,C,5,P,2342.0,2342.0,False
3212_01,Earth,False,TRAPPIST-1e,24.0,False,180.0,264.0,0.0,1225.0,0.0,Bellarkerd,3212,1,E,212,S,1669.0,1669.0,False
8646_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,1285.0,0.0,3030.0,334.0,Vertfull,8646,2,C,325,S,4649.0,4649.0,False
4044_03,Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Can,4044,3,F,765,S,0.0,0.0,True
8560_01,Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Hahnstonsen,8560,1,G,1391,P,0.0,0.0,True
3926_01,Earth,False,TRAPPIST-1e,18.0,False,716.0,,0.0,0.0,0.0,Fowlesterez,3926,1,F,810,P,,716.0,False
4158_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,580.0,211.0,0.0,Noeley,4158,1,E,273,S,791.0,791.0,False
1123_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,402.0,0.0,135.0,9010.0,Praded,1123,1,B,40,P,9547.0,9547.0,False
4979_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Mckinn,4979,1,G,804,P,0.0,0.0,False
5262_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Rilley,5262,1,G,850,P,0.0,0.0,True
3204_02,Europa,False,TRAPPIST-1e,47.0,False,3865.0,3810.0,0.0,12.0,196.0,Wirdley,3204,2,A,27,P,7883.0,7883.0,False
8186_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,Estiagosen,8186,3,G,1319,S,,0.0,False
3437_01,Earth,False,PSO J318.5-22,26.0,False,6.0,0.0,400.0,2.0,373.0,Pager,3437,1,G,553,S,781.0,781.0,False
0797_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,645.0,Noelan,797,1,F,146,S,645.0,645.0,False
8430_01,Earth,False,TRAPPIST-1e,29.0,False,324.0,0.0,546.0,0.0,0.0,Carlsonney,8430,1,F,1621,S,870.0,870.0,False
2550_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Larlowelley,2550,1,G,411,P,0.0,0.0,True
7531_01,Europa,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Alindiveng,7531,1,B,286,S,0.0,0.0,True
0202_02,Europa,False,55 Cancri e,,False,0.0,2433.0,,878.0,443.0,Embleng,202,2,A,2,P,,3754.0,True
6635_02,Europa,False,55 Cancri e,45.0,False,0.0,313.0,1791.0,414.0,1675.0,Entratable,6635,2,C,209,P,4193.0,4193.0,False
0947_01,Earth,False,55 Cancri e,26.0,False,0.0,474.0,0.0,0.0,201.0,Frandriquez,947,1,G,138,P,675.0,675.0,False
9165_01,Earth,False,TRAPPIST-1e,23.0,False,9.0,2.0,1.0,0.0,727.0,Cofferson,9165,1,F,1771,S,739.0,739.0,False
1455_05,Europa,False,55 Cancri e,76.0,False,0.0,2732.0,422.0,16594.0,330.0,Wassird,1455,5,B,62,S,20078.0,20078.0,False
4814_01,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Lunapperts,4814,1,G,788,S,0.0,0.0,True
6030_04,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,47.0,703.0,4.0,Steinardson,6030,4,G,981,S,754.0,754.0,True
8514_01,Mars,,TRAPPIST-1e,51.0,False,870.0,28.0,278.0,154.0,1288.0,Ste,8514,1,F,1748,P,2618.0,2618.0,False
